K1_eta1_sigma_k,N,N_over_sample_expression,T,checker_absolute_difference,d,eta1,eta2,exact_rip_delta,factor,factor_value,final_normalized_stacked_distance_squared,final_stacked_distance_squared,initial_normalized_stacked_distance_squared,initial_stacked_distance_squared,k,kappa,permuted_task_control,realized_condition_number,realized_sigma_k_M_star,sample_expression_without_hidden_constants,seed,sigma,sigma_1_M_star,sigma_k,sigma_squared,success
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,4.0,0.006172394880539894,0.04937915904431915,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,4.0,0.005899664166738492,0.04719731333390795,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,4.0,0.005452257326273767,0.04361805861019013,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.0029537595572013534,0.023630076457610828,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.00286242121261334,0.022899369700906724,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.0030735072537072207,0.024588058029657765,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.0029483416794926784,0.023586733435941434,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.002735929635939015,0.021887437087512118,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,32,0.15624999999999997,32,0.0,128,0.05,0.2,0.0,k,8.0,0.39615601485528984,6.338496237684637,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.15624999999999997,32,8.881784197001252e-16,128,0.05,0.2,0.0,k,8.0,0.40503733982774026,6.480597437243844,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.15624999999999997,32,0.0,128,0.05,0.2,0.0,k,8.0,0.4423727534127774,7.077964054604438,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.15624999999999997,32,0.0,128,0.05,0.2,0.0,k,8.0,0.42346652235964866,6.7754643577543785,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.15624999999999997,32,0.0,128,0.05,0.2,0.0,k,8.0,0.47132155630285133,7.541144900845621,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,8.0,0.1875654621388564,3.001047394221702,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,8.0,0.19104056415441173,3.0566490264705877,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,8.0,0.19573954631656415,3.1318327410650264,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,8.0,0.1923805064893897,3.0780881038302352,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.31249999999999994,32,4.440892098500626e-16,128,0.05,0.2,0.0,k,8.0,0.20272899061202831,3.243663849792453,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.09222415227652296,1.4755864364243674,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.0924155218934268,1.4786483502948289,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.09206205530216957,1.4729928848347131,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.09340730161569927,1.4945168258511883,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.09755914765738546,1.5609463625181674,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,8.0,0.045915231158194306,0.7346436985311089,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,8.0,0.0454795261560271,0.7276724184964336,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,8.0,0.044669285603514436,0.714708569656231,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.2499999999999998,32,1.1102230246251565e-16,128,0.05,0.2,0.0,k,8.0,0.04643117078560881,0.7428987325697409,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.2499999999999998,32,1.1102230246251565e-16,128,0.05,0.2,0.0,k,8.0,0.04790237179922881,0.7664379487876609,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,8.0,0.022962112536631548,0.36739380058610477,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,8.0,0.0225715251008608,0.3611444016137728,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,8.0,0.02199998924637822,0.35199982794205154,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,8.0,0.02322571388585585,0.3716114221736936,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,8.0,0.023706386414426052,0.37930218263081683,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,1024,4.999999999999999,32,2.7755575615628914e-17,128,0.05,0.2,0.0,k,8.0,0.011499325349222562,0.183989205587561,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.011246691050759839,0.17994705681215742,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.010914155822422918,0.1746264931587667,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,8.0,0.011633847622500788,0.1861415619600126,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,4.999999999999999,32,2.7755575615628914e-17,128,0.05,0.2,0.0,k,8.0,0.011778941742184475,0.1884630678749516,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,9.999999999999998,32,1.3877787807814457e-17,128,0.05,0.2,0.0,k,8.0,0.005760014701371968,0.09216023522195149,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,9.999999999999998,32,1.3877787807814457e-17,128,0.05,0.2,0.0,k,8.0,0.005614300277665072,0.08982880444264116,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,9.999999999999998,32,1.3877787807814457e-17,128,0.05,0.2,0.0,k,8.0,0.005434267398701233,0.08694827837921973,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,8.0,0.0058274507846320074,0.09323921255411212,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,8.0,0.005865982155731457,0.09385571449170331,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,8.0,0.0028845957490583295,0.04615353198493327,0.995311956408525,15.9249913025364,8,1.0,False,1.0,1.0,204.80000000000004,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,k,8.0,0.002805097372887759,0.04488155796620415,0.9958206081432309,15.933129730291695,8,1.0,False,1.0,1.0,204.80000000000004,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,k,8.0,0.002710873516486717,0.04337397626378747,0.9958647495748607,15.933835993197771,8,1.0,False,1.0,1.0,204.80000000000004,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,8.0,0.002918048420948097,0.04668877473516955,0.9956916083450171,15.931065733520274,8,1.0,False,1.0,1.0,204.80000000000004,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,8.0,0.002925357035414968,0.046805712566639485,0.9967872260285375,15.9485956164566,8,1.0,False,1.0,1.0,204.80000000000004,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.4141522914231055,3.313218331384844,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.4196890310398428,3.357512248318743,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.4790284815336402,3.8322278522691215,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,4.440892098500626e-16,128,0.05,0.2,0.0,kappa,1.0,0.40967698174852546,3.2774158539882046,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.37915438299763665,3.0332350639810928,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.19428794506063654,1.5543035604850923,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.19233370992136906,1.538669679370953,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.22155657230043324,1.772452578403466,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.197131195896845,1.5770495671747604,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,2.220446049250313e-16,128,0.05,0.2,0.0,kappa,1.0,0.17685541302283167,1.4148433041826531,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.09507048023079476,0.7605638418463581,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,1.1102230246251565e-16,128,0.05,0.2,0.0,kappa,1.0,0.09302699660314236,0.744215972825139,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.10542023283257787,0.843361862660623,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.0964091997857386,0.771273598285909,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.08659932292699506,0.6927945834159603,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,kappa,1.0,0.04722021525248804,0.3777617220199043,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.04596260521690072,0.36770084173520584,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,kappa,1.0,0.051141990101396875,0.409135920811175,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,kappa,1.0,0.04765161687772686,0.38121293502181497,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.04313795692396711,0.3451036553917368,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.023577558521187023,0.18862046816949618,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.022891941928704817,0.18313553542963856,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.025118507634012622,0.20094806107210098,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.023690984957363853,0.18952787965891088,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.02162407930563606,0.17299263444508844,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.011793504106522947,0.09434803285218357,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.011437083340815094,0.09149666672652076,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.012425868725262884,0.09940694980210307,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.011813675558888485,0.09450940447110791,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.010858446936959126,0.08686757549567299,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,kappa,1.0,0.0059020533348733036,0.04721642667898643,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,kappa,1.0,0.0057207133857177265,0.04576570708574182,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.006172394880539894,0.04937915904431915,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.005899664166738492,0.04719731333390795,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.005452257326273767,0.04361805861019013,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.0029537595572013534,0.023630076457610828,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.00286242121261334,0.022899369700906724,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.0030735072537072207,0.024588058029657765,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.0029483416794926784,0.023586733435941434,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,kappa,1.0,0.002735929635939015,0.021887437087512118,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
7.023319615912209,32,0.061728395061728385,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.2623422072856335,2.623422072856335,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,32,0.061728395061728385,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.2531807036466042,2.5318070364660423,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,32,0.061728395061728385,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.30155650350666,3.0155650350666003,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,32,0.061728395061728385,32,4.440892098500626e-16,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.26387364939621943,2.638736493962195,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,32,0.061728395061728385,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.23966660212734525,2.396666021273452,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,64,0.12345679012345677,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.12599940757844416,1.2599940757844417,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,64,0.12345679012345677,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.12273810727702797,1.2273810727702796,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,64,0.12345679012345677,32,2.220446049250313e-16,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.1435561135158229,1.435561135158229,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,64,0.12345679012345677,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.12887006883839341,1.2887006883839345,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,64,0.12345679012345677,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.1153251804365281,1.1532518043652809,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,128,0.24691358024691354,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.062298088453468646,0.6229808845346865,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,128,0.24691358024691354,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.06071006874101311,0.6071006874101311,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,128,0.24691358024691354,32,1.1102230246251565e-16,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.06940601494351901,0.6940601494351901,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,128,0.24691358024691354,32,1.1102230246251565e-16,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0634551436671876,0.6345514366718761,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,128,0.24691358024691354,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.056879735855434994,0.5687973585543499,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,256,0.4938271604938271,32,5.551115123125783e-17,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.03109720441188655,0.3109720441188655,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,256,0.4938271604938271,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.030256552669610425,0.30256552669610426,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,False
